txt/1-B_128.txt, 0.423
txt/2-B_256.txt, 1.732
txt/3-circles.txt, 0.321
txt/4-B_512.txt, 7.478
txt/5-B_1024.txt, 29.56
txt/6-B_2048.txt, 129.465
txt/7-B_4096.txt, 417.393
