txt/1-B_128.txt, 0.125
txt/2-B_256.txt, 0.366
txt/3-circles.txt, 0.405
txt/4-B_512.txt, 1.947
txt/5-B_1024.txt, 8.054
txt/6-B_2048.txt, 6.48
txt/7-B_4096.txt, 24.802
